app,variable,treatment,value
YouTube Music,wifi,normal_v2_wifi,195.16608
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,196.74
YouTube Music,wifi,normal_v2_wifi,198.31392
YouTube Music,wifi,normal_v2_wifi,198.31392
YouTube Music,wifi,normal_v2_wifi,198.31392
YouTube Music,wifi,normal_v2_wifi,198.31392
YouTube Music,wifi,normal_v2_wifi,198.31392
YouTube Music,wifi,normal_v2_wifi,198.31392
YouTube Music,wifi,normal_v2_wifi,198.31392
YouTube Music,wifi,normal_v2_wifi,198.31392
